Participant,Block,Trial,Global_Trial,Mean_Reward_Arm0,Mean_Reward_Arm1,Action,Reward,RNN_Prob_Action0,V_t,Kalman_post_mean_0,Kalman_post_mean_1,Kalman_post_variance_0,Kalman_post_variance_1,Kalman_kalman_gain_0,Kalman_kalman_gain_1,RU,TU
6,14,6,1346,3.2824887905675366,-9.128924509548417,0,1.9375832580222692,0.9988703,4.311772123253813,1.9607923266509173,-2.350979796602896,1.25,3.333333333333334,0.125,0.0,-0.7077078696006589,2.1408720964441885
6,14,7,1347,3.2824887905675366,-9.128924509548417,0,-1.1572969609735195,0.9999994,3.965317757962209,1.6143379613593132,-2.350979796602896,1.1111111111111112,3.333333333333334,0.1111111111111111,0.0,-0.771649304961094,2.1081851067789197
6,14,8,1348,3.2824887905675366,-9.128924509548417,0,1.6351139855145658,1.0,3.9673953603777345,1.6164155637748385,-2.350979796602896,1.0,3.333333333333334,0.1,0.0,-0.8257418583505538,2.081665999466133
6,14,9,1349,3.2824887905675366,-9.128924509548417,0,5.5556202750356105,1.0,4.325504879583259,1.9745250829803633,-2.350979796602896,0.9090909090909091,3.333333333333334,0.09090909090909091,0.0,-0.8722792691049615,2.059714602177749
6,15,0,1350,-1.6371204274541942,11.258037026799819,0,-7.420348057552801,0.50274605,-2.4734493525176005,-2.4734493525176005,0.0,3.333333333333334,5.0,0.3333333333333333,0.0,-0.410326119149236,2.886751345948129
6,15,1,1351,-1.6371204274541942,11.258037026799819,1,11.148134781794758,0.23163311,-6.18949427978252,-2.4734493525176005,3.716044927264919,3.333333333333334,3.333333333333334,0.0,0.3333333333333333,0.0,2.5819888974716116
6,15,2,1352,-1.6371204274541942,11.258037026799819,0,-5.449537842058454,0.49196267,-6.933516402167733,-3.217471474902814,3.716044927264919,2.5000000000000004,3.333333333333334,0.25000000000000006,0.0,-0.24460302826636404,2.41522945769824
6,15,3,1353,-1.6371204274541942,11.258037026799819,1,8.731806622091884,0.00028191495,-8.187456825874476,-3.217471474902814,4.969985350971661,2.5000000000000004,2.5000000000000004,0.0,0.25000000000000006,0.0,2.23606797749979
6,15,4,1354,-1.6371204274541942,11.258037026799819,0,-2.145405274989493,0.8253381,-7.97304358589181,-3.00305823492015,4.969985350971661,2.0,2.5000000000000004,0.20000000000000004,0.0,-0.16692526771109462,2.1213203435596424
6,15,5,1355,-1.6371204274541942,11.258037026799819,1,5.551163266930329,0.00011426742,-8.089279169083545,-3.00305823492015,5.086220934163395,2.0,2.0,0.0,0.20000000000000004,0.0,2.0
6,15,6,1356,-1.6371204274541942,11.258037026799819,1,9.34866298148217,2.5393579e-08,-8.799686176970006,-3.00305823492015,5.796627942049857,2.0,1.6666666666666667,0.0,0.16666666666666666,0.12321911363728955,1.9148542155126762
6,15,7,1357,-1.6371204274541942,11.258037026799819,1,13.306309706167522,4.770163e-10,-9.872497857558244,-3.00305823492015,6.869439622638095,2.0,1.4285714285714286,0.0,0.14285714285714288,0.21898495303870158,1.851640199545103
6,15,8,1358,-1.6371204274541942,11.258037026799819,1,14.312019932254588,8.058334e-10,-10.802820396260307,-3.00305823492015,7.799762161340157,2.0,1.25,0.0,0.125,0.29617957362320024,1.8027756377319946
6,15,9,1359,-1.6371204274541942,11.258037026799819,1,12.643174872381794,1.1171768e-09,-11.340977364153822,-3.00305823492015,8.337919129233672,2.0,1.1111111111111112,0.0,0.1111111111111111,0.3601210089836353,1.7638342073763937
6,16,0,1360,-12.04901811792513,-12.134485962695718,0,-8.716833344647796,0.50274605,-2.9056111148825985,-2.9056111148825985,0.0,3.333333333333334,5.0,0.3333333333333333,0.0,-0.410326119149236,2.886751345948129
6,16,1,1361,-12.04901811792513,-12.134485962695718,1,-17.81649459767465,0.05411874,3.033220417675618,-2.9056111148825985,-5.938831532558217,3.333333333333334,3.333333333333334,0.0,0.3333333333333333,0.0,2.5819888974716116
6,16,2,1362,-12.04901811792513,-12.134485962695718,1,-14.87695689758845,0.7339778,5.267751758933178,-2.9056111148825985,-8.173362873815776,3.333333333333334,2.5000000000000004,0.0,0.25000000000000006,0.24460302826636404,2.41522945769824
6,16,3,1363,-12.04901811792513,-12.134485962695718,0,-10.00128457393093,0.98365134,3.4938333941710944,-4.679529479644682,-8.173362873815776,2.5000000000000004,2.5000000000000004,0.25000000000000006,0.0,0.0,2.23606797749979
6,16,4,1364,-12.04901811792513,-12.134485962695718,0,-6.9787668751544425,0.9984303,3.0339859150691417,-5.1393769587466345,-8.173362873815776,2.0,2.5000000000000004,0.20000000000000004,0.0,-0.16692526771109462,2.1213203435596424
6,16,5,1365,-12.04901811792513,-12.134485962695718,0,-15.552657521845509,0.99983144,1.2984391545526623,-6.874923719263114,-8.173362873815776,1.6666666666666667,2.5000000000000004,0.16666666666666666,0.0,-0.29014438134838416,2.041241452319315
6,16,6,1366,-12.04901811792513,-12.134485962695718,1,-10.97116953331414,0.88955015,1.858000486452335,-6.874923719263114,-8.732924205715449,1.6666666666666667,2.0,0.0,0.20000000000000004,-0.12321911363728955,1.9148542155126762
6,16,7,1367,-12.04901811792513,-12.134485962695718,0,-13.069259310895275,0.999987,0.9730954019334543,-7.7598288037819945,-8.732924205715449,1.4285714285714286,2.0,0.14285714285714288,0.0,-0.21898495303870158,1.851640199545103
6,16,8,1368,-12.04901811792513,-12.134485962695718,0,-11.691120408244036,0.9842129,0.4816839513756985,-8.25124025433975,-8.732924205715449,1.25,2.0,0.125,0.0,-0.29617957362320024,1.8027756377319946
6,16,9,1369,-12.04901811792513,-12.134485962695718,0,-9.932720630446289,0.99995816,0.29485279847497203,-8.438071407240477,-8.732924205715449,1.1111111111111112,2.0,0.1111111111111111,0.0,-0.3601210089836353,1.7638342073763937
6,17,0,1370,17.03483895491598,-10.58497913881717,1,-7.6084026436924015,0.50274605,2.5361342145641337,0.0,-2.5361342145641337,5.0,3.333333333333334,0.0,0.3333333333333333,0.410326119149236,2.886751345948129
6,17,1,1371,17.03483895491598,-10.58497913881717,0,14.396963323996879,0.9995851,7.33512198922976,4.798987774665626,-2.5361342145641337,3.333333333333334,3.333333333333334,0.3333333333333333,0.0,0.0,2.5819888974716116
6,17,2,1372,17.03483895491598,-10.58497913881717,0,11.868308965495173,0.9999814,9.102452286937147,6.566318072373013,-2.5361342145641337,2.5000000000000004,3.333333333333334,0.25000000000000006,0.0,-0.24460302826636404,2.41522945769824
6,17,3,1373,17.03483895491598,-10.58497913881717,0,20.474350373740894,0.9999919,11.884058747210725,9.34792453264659,-2.5361342145641337,2.0,3.333333333333334,0.20000000000000004,0.0,-0.41152829597745866,2.3094010767585034
6,17,4,1374,17.03483895491598,-10.58497913881717,0,21.14227949664328,0.9999919,13.849784574543506,11.313650359979372,-2.5361342145641337,1.6666666666666667,3.333333333333334,0.16666666666666666,0.0,-0.5347474096147482,2.23606797749979
6,17,5,1375,17.03483895491598,-10.58497913881717,0,21.268976748688324,0.9999974,15.271974058644785,12.735839844080651,-2.5361342145641337,1.4285714285714286,3.333333333333334,0.14285714285714288,0.0,-0.6305132490161602,2.182178902359924
6,17,6,1376,17.03483895491598,-10.58497913881717,0,22.758286786369933,0.9999932,16.524779926430945,13.98864571186681,-2.5361342145641337,1.25,3.333333333333334,0.125,0.0,-0.7077078696006589,2.1408720964441885
6,17,7,1377,17.03483895491598,-10.58497913881717,0,23.363810590322384,0.9999908,17.56646491292601,15.030330698361874,-2.5361342145641337,1.1111111111111112,3.333333333333334,0.1111111111111111,0.0,-0.771649304961094,2.1081851067789197
6,17,8,1378,17.03483895491598,-10.58497913881717,0,16.337839278041407,0.99998915,17.697215770893962,15.161081556329828,-2.5361342145641337,1.0,3.333333333333334,0.1,0.0,-0.8257418583505538,2.081665999466133
6,17,9,1379,17.03483895491598,-10.58497913881717,0,16.314061730783386,0.99998975,17.80203215038974,15.265897935825606,-2.5361342145641337,0.9090909090909091,3.333333333333334,0.09090909090909091,0.0,-0.8722792691049615,2.059714602177749
6,18,0,1380,8.923138172866777,-7.786370433086027,1,-7.920483893869624,0.50274605,2.640161297956541,0.0,-2.640161297956541,5.0,3.333333333333334,0.0,0.3333333333333333,0.410326119149236,2.886751345948129
6,18,1,1381,8.923138172866777,-7.786370433086027,0,6.916470073779197,0.9997197,4.945651322549606,2.3054900245930656,-2.640161297956541,3.333333333333334,3.333333333333334,0.3333333333333333,0.0,0.0,2.5819888974716116
6,18,2,1382,8.923138172866777,-7.786370433086027,0,3.794459449409302,0.99999964,5.317893678753666,2.6777323807971247,-2.640161297956541,2.5000000000000004,3.333333333333334,0.25000000000000006,0.0,-0.24460302826636404,2.41522945769824
6,18,3,1383,8.923138172866777,-7.786370433086027,0,4.758639379701398,0.99780804,5.73407507853452,3.0939137805779793,-2.640161297956541,2.0,3.333333333333334,0.20000000000000004,0.0,-0.41152829597745866,2.3094010767585034
